"AccountId","DateTime","CreditDebitIndicator","Type","AmountId","CreditLineId",
"1679","2006-09-23 12:49:11.00","'Credit'","'Business'","2588","1679",
"1694","2001-08-27 12:28:06.00","'Credit'","'Business'","145","1694",
"1704","2018-07-31 03:59:08.00","'Debit'","'Business'","1479","1704",
"1705","1984-07-11 10:44:49.00","'Credit'","'Business'","657","1705",
"1712","1973-12-17 06:22:14.00","'Debit'","'Business'","791","1712",
"1713","2016-11-05 14:07:40.00","'Debit'","'Particular'","2830","1713",
"1719","2002-08-07 13:02:00.00","'Credit'","'Business'","1712","1719",
"1731","1986-12-18 01:21:34.00","'Credit'","'Particular'","682","1731",
"1732","1996-08-18 01:17:16.00","'Debit'","'Business'","5089","1732",
"1733","1986-04-07 22:00:36.00","'Credit'","'Business'","2473","1733",
"1747","1979-05-13 14:53:07.00","'Credit'","'Particular'","119","1747",
"1764","1978-07-15 18:35:38.00","'Credit'","'Particular'","7553","1764",
"1769","1996-10-25 07:39:37.00","'Credit'","'Particular'","1909","1769",
"1779","2017-06-23 04:49:31.00","'Credit'","'Business'","868","1779",
"1781","1998-05-12 08:37:16.00","'Debit'","'Business'","328","1781",
"1782","1970-07-03 10:36:24.00","'Debit'","'Particular'","3215","1782",
"1783","1976-07-28 21:32:50.00","'Credit'","'Business'","124","1783",
"1785","2003-05-14 16:25:51.00","'Credit'","'Business'","630","1785",
"1789","1990-05-27 02:08:47.00","'Debit'","'Business'","2020","1789",
"1790","2001-10-16 12:13:00.00","'Credit'","'Business'","226","1790",
"1801","1981-04-03 09:51:54.00","'Debit'","'Particular'","1706","1801",
"1804","1998-07-28 08:30:22.00","'Credit'","'Business'","654","1804",
"1809","1973-11-03 09:42:55.00","'Credit'","'Particular'","4182","1809",
"1821","2020-04-05 18:27:24.00","'Debit'","'Particular'","70","1821",
"1822","2014-04-05 00:22:28.00","'Credit'","'Business'","2019","1822",
"1825","2005-03-13 17:55:29.00","'Debit'","'Business'","4697","1825",
"1829","2016-02-08 00:44:42.00","'Credit'","'Particular'","2975","1829",
"1830","1996-11-04 09:51:36.00","'Debit'","'Business'","3887","1830",
"1838","2006-11-08 16:20:59.00","'Debit'","'Particular'","362","1838",
"1842","2007-05-15 14:55:38.00","'Debit'","'Particular'","416","1842",
"1849","1992-10-25 06:50:40.00","'Credit'","'Business'","299","1849",
"1856","2019-08-09 14:40:26.00","'Debit'","'Business'","679","1856",
"1861","2003-11-14 20:41:36.00","'Credit'","'Particular'","56","1861",
"1865","2021-08-28 00:22:40.00","'Credit'","'Particular'","369","1865",
"1867","2003-10-22 20:58:28.00","'Debit'","'Particular'","67","1867",
"1869","2016-07-16 11:23:12.00","'Debit'","'Business'","231","1869",
"1901","2003-12-02 22:43:53.00","'Debit'","'Business'","2079","1901",
"1902","1974-11-22 07:08:59.00","'Credit'","'Business'","295","1902",
"1917","2021-12-01 01:01:33.00","'Credit'","'Business'","6770","1917",
"1939","1989-12-03 02:48:07.00","'Debit'","'Business'","1624","1939",
"1945","1985-06-23 20:25:03.00","'Credit'","'Business'","1029","1945",
"1946","2021-07-28 09:34:01.00","'Debit'","'Business'","475","1946",
"1947","1971-11-23 08:00:31.00","'Debit'","'Particular'","232","1947",
"1950","1999-09-08 11:22:18.00","'Credit'","'Particular'","592","1950",
"1953","1983-07-14 14:47:37.00","'Credit'","'Particular'","5287","1953",
"1964","2018-01-16 12:59:44.00","'Debit'","'Particular'","3899","1964",
"1983","1989-06-07 05:54:07.00","'Debit'","'Business'","913","1983",
"1987","2015-02-26 09:07:21.00","'Debit'","'Business'","7485","1987",
"1989","1979-07-03 22:44:14.00","'Credit'","'Business'","7586","1989",
"1999","2011-10-15 16:43:07.00","'Debit'","'Particular'","297","1999",
"2006","1978-06-23 16:45:59.00","'Credit'","'Business'","3382","2006",
"2007","1981-11-17 23:43:30.00","'Debit'","'Business'","366","2007",
"2019","1984-07-27 19:02:24.00","'Credit'","'Business'","159","2019",
"2024","2016-02-18 19:35:49.00","'Credit'","'Business'","357","2024",
"2044","2007-06-20 20:56:55.00","'Debit'","'Particular'","574","2044",
"2046","2014-06-09 21:04:52.00","'Debit'","'Particular'","1218","2046",
"2047","1989-09-20 19:59:29.00","'Credit'","'Business'","724","2047",
"2049","2016-06-20 12:15:24.00","'Debit'","'Particular'","3330","2049",
"2053","2004-06-22 01:37:46.00","'Debit'","'Business'","43","2053",
"2064","1979-07-15 09:49:03.00","'Credit'","'Business'","583","2064",
"2073","2018-10-14 12:38:48.00","'Debit'","'Particular'","452","2073",
"2088","1984-06-21 04:04:56.00","'Debit'","'Particular'","428","2088",
"2093","2011-01-02 13:44:14.00","'Debit'","'Particular'","211","2093",
"2097","2017-04-06 20:54:40.00","'Debit'","'Business'","185","2097",
"2102","2004-09-09 16:30:47.00","'Credit'","'Business'","2322","2102",
"2107","1982-11-16 06:12:02.00","'Debit'","'Business'","6325","2107",
"2124","1986-02-12 22:24:39.00","'Debit'","'Business'","859","2124",
"2125","2000-04-16 22:11:46.00","'Credit'","'Business'","317","2125",
"2132","1990-03-08 23:31:38.00","'Debit'","'Business'","769","2132",
"2133","2019-06-17 08:40:00.00","'Credit'","'Business'","168","2133",
"2144","2010-06-28 00:08:15.00","'Debit'","'Particular'","1760","2144",
"2147","1984-03-06 13:10:56.00","'Debit'","'Particular'","482","2147",
"2149","1997-11-24 19:02:39.00","'Credit'","'Particular'","184","2149",
"2158","2008-10-29 10:53:40.00","'Credit'","'Business'","1480","2158",
"2159","1999-03-14 02:49:55.00","'Debit'","'Business'","670","2159",
"2165","1977-04-06 08:18:45.00","'Credit'","'Business'","718","2165",
"2173","2008-10-13 12:20:03.00","'Credit'","'Business'","914","2173",
"2174","1974-11-09 04:21:24.00","'Credit'","'Business'","42","2174",
"2181","1988-04-08 11:11:32.00","'Credit'","'Business'","2276","2181",
"2182","1972-03-06 03:53:06.00","'Debit'","'Particular'","5445","2182",
"2188","2019-09-26 14:48:48.00","'Credit'","'Business'","5710","2188",
"2189","2020-11-16 17:31:51.00","'Debit'","'Particular'","3254","2189",
"2198","2018-10-15 03:36:42.00","'Credit'","'Particular'","794","2198",
"2201","1988-09-03 15:56:50.00","'Credit'","'Particular'","93","2201",
"2217","1978-04-04 18:56:33.00","'Debit'","'Particular'","3164","2217",
"2220","1976-04-19 19:07:54.00","'Credit'","'Business'","2717","2220",
"2223","2013-09-08 17:15:32.00","'Credit'","'Particular'","5378","2223",
"2224","1994-07-15 21:05:02.00","'Credit'","'Particular'","896","2224",
"2229","2010-12-12 17:09:40.00","'Debit'","'Business'","71","2229",
"2234","2012-06-23 04:53:38.00","'Credit'","'Particular'","6041","2234",
"2237","1995-11-24 02:44:18.00","'Debit'","'Business'","1291","2237",
"2253","1995-02-11 01:11:22.00","'Debit'","'Particular'","865","2253",
"2258","1989-07-24 22:20:26.00","'Debit'","'Business'","195","2258",
"2259","2019-08-03 04:03:01.00","'Debit'","'Particular'","1430","2259",
"2261","1970-05-27 16:26:20.00","'Credit'","'Business'","605","2261",
"2266","2002-01-16 23:23:59.00","'Debit'","'Business'","400","2266",
"2281","2011-10-23 12:57:49.00","'Debit'","'Particular'","2066","2281",
"2288","1987-02-02 05:19:08.00","'Debit'","'Particular'","1476","2288",
"2292","1985-05-12 16:02:25.00","'Debit'","'Business'","387","2292",
"2293","1973-01-19 20:01:44.00","'Credit'","'Particular'","656","2293",
"2302","1970-03-06 22:27:56.00","'Credit'","'Business'","2403","2302",
"2305","1990-11-15 15:20:35.00","'Debit'","'Particular'","4401","2305",
"2314","1994-03-30 02:33:21.00","'Debit'","'Particular'","939","2314",
"2321","2008-03-13 21:55:16.00","'Debit'","'Particular'","192","2321",
"2332","1984-10-13 14:25:17.00","'Credit'","'Business'","3351","2332",
"2334","1975-09-21 03:44:41.00","'Debit'","'Particular'","447","2334",
"2342","1991-10-01 05:33:35.00","'Debit'","'Particular'","2606","2342",
"2347","2006-10-29 08:44:22.00","'Credit'","'Business'","4988","2347",
"2365","2019-08-06 05:18:10.00","'Credit'","'Business'","956","2365",
"2368","1988-08-17 19:50:24.00","'Debit'","'Business'","8415","2368",
"2371","1980-03-26 02:31:56.00","'Debit'","'Business'","845","2371",
"2388","1985-10-23 13:14:16.00","'Credit'","'Particular'","1057","2388",
"2398","2016-06-14 16:08:22.00","'Debit'","'Particular'","5485","2398",
"2408","1987-12-13 11:31:38.00","'Debit'","'Business'","499","2408",
"2412","1993-03-20 20:58:59.00","'Credit'","'Business'","1092","2412",
"2413","1984-06-10 15:13:01.00","'Credit'","'Business'","1107","2413",
"2424","1997-07-28 15:48:59.00","'Debit'","'Particular'","629","2424",
"2425","1998-01-20 01:30:01.00","'Credit'","'Particular'","5790","2425",
"2426","2002-12-30 05:25:54.00","'Credit'","'Particular'","5888","2426",
"2431","2014-10-16 18:40:10.00","'Credit'","'Business'","454","2431",
"2432","2009-03-09 13:55:40.00","'Credit'","'Business'","2636","2432",
"2442","2019-12-21 03:57:46.00","'Credit'","'Particular'","860","2442",
"2448","1993-06-04 20:45:22.00","'Credit'","'Particular'","4496","2448",
"2452","1993-05-05 16:02:53.00","'Credit'","'Particular'","3166","2452",
"2457","2009-02-21 08:24:23.00","'Debit'","'Business'","2523","2457",
"2465","2013-09-22 02:37:51.00","'Debit'","'Business'","7432","2465",
"2480","2005-09-25 15:37:26.00","'Credit'","'Business'","691","2480",
"2485","2013-02-12 10:29:39.00","'Debit'","'Particular'","121","2485",
"2486","2004-09-02 17:10:02.00","'Debit'","'Particular'","5061","2486",
"2487","1989-08-09 10:41:12.00","'Credit'","'Particular'","96","2487",
"2490","2005-01-18 03:15:44.00","'Debit'","'Business'","787","2490",
"2491","2003-07-24 01:46:56.00","'Debit'","'Particular'","370","2491",
"2496","1970-03-22 19:02:50.00","'Credit'","'Business'","2638","2496",
"2498","2011-01-26 10:54:45.00","'Credit'","'Particular'","510","2498",
"2518","1977-11-27 03:00:30.00","'Debit'","'Business'","3731","2518",
"2521","1986-08-28 11:41:06.00","'Credit'","'Business'","1944","2521",
"2523","2001-01-08 15:43:52.00","'Debit'","'Business'","123","2523",
"2526","2016-01-20 18:53:23.00","'Debit'","'Particular'","3483","2526",
"2529","2007-05-30 07:20:57.00","'Debit'","'Particular'","218","2529",
"2532","1979-03-09 07:54:13.00","'Credit'","'Particular'","1562","2532",
"2535","1970-11-07 05:29:41.00","'Credit'","'Particular'","84","2535",
"2539","1991-01-15 06:39:43.00","'Debit'","'Particular'","269","2539",
"2542","2012-10-08 11:39:27.00","'Credit'","'Particular'","2378","2542",
"2548","1998-05-16 15:51:12.00","'Debit'","'Business'","5713","2548",
"2559","1978-10-29 00:59:06.00","'Credit'","'Business'","3315","2559",
"2563","1988-12-26 05:24:37.00","'Debit'","'Business'","279","2563",
"2565","2003-06-09 05:57:51.00","'Credit'","'Business'","5627","2565",
"2573","2015-05-21 14:24:04.00","'Debit'","'Particular'","6518","2573",
"2578","2003-10-15 16:11:52.00","'Debit'","'Particular'","158","2578",
"2584","2021-12-23 06:58:26.00","'Debit'","'Business'","4615","2584",
"2594","1996-12-05 09:43:42.00","'Debit'","'Business'","501","2594",
"2597","2019-07-13 21:15:42.00","'Debit'","'Particular'","4341","2597",
"2608","1990-01-24 18:25:36.00","'Credit'","'Particular'","758","2608",
"2616","2018-05-23 00:48:19.00","'Credit'","'Business'","6366","2616",
"2625","1980-07-16 00:11:58.00","'Credit'","'Business'","3357","2625",
"2627","2007-10-25 09:51:20.00","'Debit'","'Business'","608","2627",
"2629","1982-09-25 21:40:31.00","'Debit'","'Particular'","1830","2629",
"2644","2001-08-03 04:38:22.00","'Debit'","'Particular'","1319","2644",
"2648","2004-12-31 18:21:55.00","'Debit'","'Business'","2557","2648",
"2653","2003-10-25 11:55:45.00","'Debit'","'Particular'","7646","2653",
"2654","1976-06-29 04:09:45.00","'Credit'","'Business'","9361","2654",
"2661","2003-05-25 10:30:33.00","'Credit'","'Particular'","3046","2661",
"2671","1981-09-01 07:39:01.00","'Credit'","'Business'","4361","2671",
"2672","2004-04-26 07:44:26.00","'Debit'","'Particular'","5280","2672",
"2688","1988-04-13 11:26:09.00","'Credit'","'Business'","306","2688",
"2698","2012-10-20 09:12:04.00","'Debit'","'Business'","1129","2698",
"2700","1977-03-30 03:28:35.00","'Debit'","'Particular'","76","2700",
"2701","2001-04-03 04:42:20.00","'Credit'","'Particular'","525","2701",
"2706","2003-02-06 20:51:40.00","'Debit'","'Business'","1435","2706",
"2707","2020-04-26 03:13:20.00","'Debit'","'Particular'","107","2707",
"2709","2009-11-28 20:18:41.00","'Debit'","'Particular'","4663","2709",
"2713","1977-11-24 23:47:46.00","'Debit'","'Business'","5536","2713",
"2723","1985-04-30 20:28:29.00","'Debit'","'Business'","1301","2723",
"2728","2000-06-20 02:21:47.00","'Credit'","'Particular'","142","2728",
"2733","1985-06-18 21:13:22.00","'Debit'","'Business'","314","2733",
"2736","1998-02-20 07:56:25.00","'Credit'","'Particular'","559","2736",
"2737","2016-04-26 14:45:08.00","'Debit'","'Particular'","278","2737",
"2740","2006-07-25 20:22:22.00","'Credit'","'Business'","3258","2740",
"2751","1985-05-04 04:26:38.00","'Credit'","'Business'","288","2751",
"2756","1970-03-28 06:14:45.00","'Credit'","'Business'","4955","2756",
"2761","2004-01-07 15:22:27.00","'Credit'","'Particular'","3967","2761",
"2770","2001-12-19 14:38:21.00","'Credit'","'Business'","3481","2770",
"2802","1979-07-20 12:00:22.00","'Credit'","'Business'","5660","2802",
"2819","2007-09-17 13:34:59.00","'Debit'","'Particular'","3189","2819",
"2820","1996-04-06 08:32:08.00","'Debit'","'Business'","217","2820",
"2833","2016-04-05 06:45:13.00","'Debit'","'Business'","5650","2833",
"2834","2001-04-03 22:07:28.00","'Credit'","'Particular'","294","2834",
"2839","2008-12-22 01:34:15.00","'Debit'","'Business'","3781","2839",
"2842","1993-04-02 05:13:17.00","'Credit'","'Business'","3202","2842",
"2844","2006-09-11 03:26:04.00","'Debit'","'Business'","194","2844",
"2850","1997-10-04 19:51:42.00","'Debit'","'Business'","1072","2850",
"2860","2010-01-14 06:27:45.00","'Debit'","'Business'","5562","2860",
"2875","2011-12-21 06:38:38.00","'Debit'","'Particular'","459","2875",
"2877","2008-01-03 00:30:06.00","'Debit'","'Business'","156","2877",
"2881","2009-12-13 05:05:35.00","'Credit'","'Business'","1978","2881",
"2908","2014-09-09 13:58:17.00","'Debit'","'Business'","7885","2908",
"2909","1995-02-16 00:46:44.00","'Credit'","'Particular'","668","2909",
"2914","2015-03-08 10:36:09.00","'Debit'","'Business'","1011","2914",
"2923","1995-12-29 16:08:42.00","'Credit'","'Business'","250","2923",
"2934","2002-12-18 06:37:34.00","'Credit'","'Particular'","280","2934",
"2936","1980-07-17 01:42:13.00","'Debit'","'Business'","8176","2936",
"2937","1988-12-21 23:42:28.00","'Debit'","'Particular'","783","2937",
"2948","2016-09-24 15:24:32.00","'Debit'","'Particular'","577","2948",
"2955","1991-02-06 16:31:42.00","'Debit'","'Business'","1750","2955",
"2958","2021-06-10 22:11:34.00","'Credit'","'Particular'","154","2958",
"2960","2001-12-27 18:40:21.00","'Debit'","'Particular'","97","2960",
"2980","2012-04-09 20:31:50.00","'Credit'","'Particular'","2030","2980",
"2997","2005-05-23 22:07:12.00","'Debit'","'Particular'","486","2997",
"3003","1999-04-04 06:23:27.00","'Credit'","'Particular'","2991","3003",
"3008","1984-06-22 07:58:31.00","'Credit'","'Business'","423","3008",
"3010","2019-02-06 18:43:25.00","'Debit'","'Business'","617","3010",
"3011","1984-02-03 07:52:36.00","'Credit'","'Business'","864","3011",
"3012","1975-06-14 07:57:38.00","'Debit'","'Particular'","1236","3012",
"3018","1980-02-29 19:27:19.00","'Debit'","'Business'","757","3018",
"3019","2003-09-29 16:45:48.00","'Debit'","'Business'","3630","3019",
"3028","1972-01-21 17:56:23.00","'Debit'","'Business'","118","3028",
"3037","1974-04-21 14:37:59.00","'Debit'","'Particular'","923","3037",
"3038","2005-08-21 23:33:53.00","'Credit'","'Particular'","1840","3038",
"3044","1987-01-16 13:22:02.00","'Credit'","'Particular'","228","3044",
"3052","1981-03-03 16:58:34.00","'Credit'","'Business'","277","3052",
"3065","1988-10-16 06:09:34.00","'Credit'","'Business'","3735","3065",
"3076","1991-03-02 01:49:13.00","'Debit'","'Particular'","3404","3076",
"3079","1989-01-09 05:19:02.00","'Credit'","'Particular'","402","3079",
"3082","1977-11-04 16:06:31.00","'Credit'","'Particular'","114","3082",
"3090","1990-01-22 03:57:25.00","'Credit'","'Business'","5943","3090",
"3093","2004-06-13 23:50:25.00","'Credit'","'Business'","2834","3093",
"3099","1972-09-28 21:32:01.00","'Credit'","'Business'","3289","3099",
"3113","1985-12-03 18:53:30.00","'Debit'","'Business'","5928","3113",
"3114","1989-03-22 19:05:43.00","'Credit'","'Business'","4783","3114",
"3116","1995-07-24 07:56:30.00","'Debit'","'Business'","745","3116",
"3117","1971-01-15 11:00:41.00","'Credit'","'Particular'","720","3117",
"3118","2004-07-02 05:54:24.00","'Debit'","'Particular'","4990","3118",
"3126","1996-02-27 04:13:38.00","'Credit'","'Business'","1255","3126",
"3128","2012-03-20 03:00:18.00","'Debit'","'Particular'","472","3128",
"3134","1972-09-26 20:07:35.00","'Debit'","'Business'","3009","3134",
"3141","1981-10-25 03:43:14.00","'Debit'","'Particular'","105","3141",
"3142","2005-02-11 14:43:32.00","'Credit'","'Particular'","301","3142",
"3144","1972-03-27 05:47:10.00","'Debit'","'Particular'","911","3144",
"3150","2002-06-16 10:59:28.00","'Credit'","'Particular'","307","3150",
"3158","2004-08-08 08:14:02.00","'Credit'","'Particular'","503","3158",
"3159","2015-03-27 05:16:08.00","'Credit'","'Business'","9899","3159",
"3161","1994-08-15 09:12:03.00","'Debit'","'Business'","1358","3161",
"3169","2017-10-12 11:28:16.00","'Credit'","'Business'","4015","3169",
"3179","2021-10-05 06:33:33.00","'Debit'","'Business'","1660","3179",
"3188","1998-01-11 00:28:48.00","'Debit'","'Business'","2204","3188",
"3189","1978-11-29 12:48:55.00","'Debit'","'Business'","678","3189",
"3201","2015-03-09 14:09:56.00","'Credit'","'Business'","4528","3201",
"3202","1972-03-01 18:11:11.00","'Credit'","'Business'","432","3202",
"3204","1973-05-16 21:38:09.00","'Debit'","'Particular'","2350","3204",
"3205","1977-08-07 04:09:44.00","'Credit'","'Particular'","760","3205",
"3206","2012-06-07 08:12:42.00","'Credit'","'Business'","4062","3206",
"3225","2006-08-09 11:17:58.00","'Credit'","'Particular'","5327","3225",
"3233","1972-10-30 04:00:59.00","'Debit'","'Business'","1017","3233",
"3252","2000-12-07 17:11:12.00","'Credit'","'Business'","4282","3252",
"3260","1980-06-03 18:18:43.00","'Credit'","'Particular'","101","3260",
"3269","1992-05-03 16:43:21.00","'Debit'","'Business'","260","3269",
"3275","1974-10-22 08:39:11.00","'Debit'","'Business'","7316","3275",
"3283","1971-07-22 22:40:03.00","'Debit'","'Business'","310","3283",
"3285","2009-04-06 21:48:51.00","'Debit'","'Particular'","3183","3285",
"3291","1978-03-13 23:29:19.00","'Credit'","'Particular'","1408","3291",
"3292","1994-03-29 21:18:17.00","'Credit'","'Particular'","5170","3292",
"3293","1995-02-07 06:57:52.00","'Credit'","'Particular'","243","3293",
"3294","2004-02-25 16:21:46.00","'Debit'","'Business'","430","3294",
"3312","1988-07-19 05:34:16.00","'Credit'","'Particular'","2122","3312",
"3327","1988-09-11 20:34:52.00","'Debit'","'Particular'","9351","3327",
"3338","1990-06-24 14:09:05.00","'Debit'","'Business'","8356","3338",
"3345","1998-01-24 07:35:28.00","'Credit'","'Business'","2944","3345",
"3353","1990-08-29 14:27:16.00","'Credit'","'Business'","4509","3353",
"3354","2003-03-11 23:53:43.00","'Credit'","'Business'","126","3354",
"3361","2018-12-08 07:12:04.00","'Debit'","'Particular'","128","3361",
"3372","2008-06-27 04:44:54.00","'Credit'","'Particular'","5893","3372",
"3383","1983-04-29 03:57:36.00","'Credit'","'Particular'","229","3383",
"3392","1987-06-13 11:09:19.00","'Debit'","'Business'","1357","3392",
"3406","1998-12-17 11:05:13.00","'Credit'","'Business'","6712","3406",
"3408","2009-03-11 08:37:01.00","'Credit'","'Business'","1949","3408",
"3410","1973-02-13 23:29:01.00","'Debit'","'Business'","2483","3410",
"3414","1995-09-16 13:15:47.00","'Debit'","'Business'","1302","3414",
"3419","1980-03-25 21:23:26.00","'Credit'","'Particular'","572","3419",
"3420","1980-06-30 04:59:12.00","'Credit'","'Particular'","598","3420",
"3448","2008-11-21 19:14:38.00","'Debit'","'Business'","497","3448",
"3455","1976-04-21 10:19:13.00","'Credit'","'Business'","1518","3455",
"3479","1983-11-26 07:07:45.00","'Credit'","'Business'","1133","3479",
"3480","1983-03-17 00:22:39.00","'Debit'","'Particular'","4585","3480",
"3502","1977-05-06 00:05:59.00","'Debit'","'Particular'","5589","3502",
"3508","2000-01-06 15:28:40.00","'Debit'","'Particular'","862","3508",
"3509","2000-04-17 15:50:42.00","'Debit'","'Particular'","1303","3509",
"3518","2008-01-30 11:15:49.00","'Debit'","'Business'","206","3518",
"3524","2009-08-15 15:19:34.00","'Debit'","'Particular'","98","3524",
"3531","1992-01-26 20:26:55.00","'Credit'","'Business'","272","3531",
"3540","2018-09-21 19:02:11.00","'Credit'","'Business'","9267","3540",
"3543","1975-04-14 15:25:20.00","'Credit'","'Particular'","736","3543",
"3559","2014-05-12 11:05:08.00","'Credit'","'Business'","4849","3559",
"3561","2004-07-02 08:29:33.00","'Credit'","'Particular'","2564","3561",
"3565","1992-11-18 00:37:24.00","'Credit'","'Particular'","426","3565",
"3568","1984-01-14 12:45:17.00","'Debit'","'Particular'","361","3568",
"3584","2020-10-12 07:51:17.00","'Credit'","'Particular'","816","3584",
"3585","2000-05-21 12:02:27.00","'Debit'","'Business'","153","3585",
"3595","2008-06-10 05:14:28.00","'Credit'","'Business'","639","3595",
"3598","1978-11-05 12:05:53.00","'Debit'","'Business'","9166","3598",
"3603","1978-04-28 04:58:48.00","'Debit'","'Particular'","7450","3603",
"3622","2011-03-19 02:54:42.00","'Credit'","'Particular'","8639","3622",
"3624","1977-03-29 05:21:16.00","'Credit'","'Particular'","356","3624",
"3625","2020-10-17 10:37:46.00","'Credit'","'Business'","209","3625",
"3632","2011-11-24 13:57:43.00","'Debit'","'Particular'","422","3632",
"3634","1986-11-30 02:20:55.00","'Credit'","'Business'","2444","3634",
"3644","1999-06-19 16:53:36.00","'Debit'","'Particular'","4632","3644",
"3645","2006-06-10 11:08:30.00","'Debit'","'Particular'","1989","3645",
"3649","1970-08-14 21:38:28.00","'Credit'","'Business'","2298","3649",
"3651","2001-07-28 23:36:58.00","'Credit'","'Business'","1349","3651",
"3655","2020-11-26 12:23:40.00","'Debit'","'Particular'","2945","3655",
"3674","1975-12-01 15:43:13.00","'Credit'","'Business'","607","3674",
"3679","1982-06-13 00:03:17.00","'Debit'","'Particular'","6615","3679",
"3702","2008-12-26 15:39:03.00","'Credit'","'Business'","2961","3702",
"3713","1989-03-01 19:53:19.00","'Credit'","'Business'","550","3713",
"3720","2007-02-02 11:38:21.00","'Credit'","'Particular'","2884","3720",
"3742","1972-02-15 15:25:41.00","'Credit'","'Particular'","4744","3742",
"3746","1987-03-17 22:51:07.00","'Credit'","'Business'","564","3746",
"3747","1984-09-16 02:19:18.00","'Credit'","'Business'","1935","3747",
"3753","1999-10-27 07:15:51.00","'Credit'","'Business'","588","3753",
"3765","2021-04-20 04:45:10.00","'Debit'","'Business'","323","3765",
"3774","1996-04-19 19:55:57.00","'Credit'","'Particular'","262","3774",
"3776","2018-02-25 22:12:02.00","'Credit'","'Business'","4314","3776",
"3778","1978-03-25 03:58:03.00","'Credit'","'Business'","5074","3778",
"3783","2005-07-28 05:02:01.00","'Credit'","'Particular'","4106","3783",
"3786","1999-02-11 10:15:04.00","'Debit'","'Business'","6209","3786",
"3788","2021-11-19 18:26:56.00","'Debit'","'Business'","3352","3788",
"3797","2015-08-06 11:44:05.00","'Debit'","'Particular'","7581","3797",
"3801","1999-06-03 22:16:27.00","'Debit'","'Business'","2677","3801",
"3820","2003-06-04 11:57:27.00","'Credit'","'Particular'","134","3820",
"3832","1989-03-10 20:03:22.00","'Debit'","'Business'","866","3832",
"3837","2004-09-27 11:52:42.00","'Debit'","'Particular'","1179","3837",
"3848","2000-05-06 16:11:54.00","'Debit'","'Business'","2183","3848",
"3862","1997-07-18 23:32:56.00","'Credit'","'Business'","305","3862",
"3869","2014-11-14 21:52:03.00","'Debit'","'Business'","1872","3869",
"3871","1988-08-30 23:38:35.00","'Debit'","'Business'","86","3871",
"3874","1973-08-03 21:27:47.00","'Credit'","'Business'","614","3874",
"3876","1984-02-01 15:32:42.00","'Debit'","'Business'","371","3876",
"3884","2014-05-19 18:49:33.00","'Debit'","'Particular'","9226","3884",
"3895","1980-01-05 07:24:19.00","'Credit'","'Particular'","151","3895",
"3896","1998-04-07 03:05:01.00","'Debit'","'Business'","1697","3896",
"3900","2013-09-13 11:04:11.00","'Debit'","'Business'","1994","3900",
"3910","2012-04-26 01:05:19.00","'Credit'","'Particular'","551","3910",
"3914","2005-09-29 19:26:03.00","'Credit'","'Particular'","4424","3914",
"3916","2013-12-13 17:02:59.00","'Credit'","'Business'","927","3916",
"3920","1980-11-01 23:02:38.00","'Debit'","'Particular'","222","3920",
"3926","2021-03-14 22:37:23.00","'Debit'","'Business'","671","3926",
"3944","1979-05-27 21:59:31.00","'Debit'","'Particular'","182","3944",
"3953","1988-10-05 17:41:24.00","'Credit'","'Business'","4861","3953",
"3955","1999-01-09 21:37:43.00","'Debit'","'Particular'","888","3955",
"3959","1990-10-15 12:13:08.00","'Debit'","'Business'","155","3959",
"3965","1974-06-09 13:42:03.00","'Debit'","'Particular'","140","3965",
"3967","2005-04-06 17:30:52.00","'Credit'","'Business'","66","3967",
"3970","1985-08-03 14:08:28.00","'Debit'","'Particular'","3882","3970",
"3973","2002-05-17 14:50:52.00","'Debit'","'Particular'","2028","3973",
"3978","1971-03-12 01:20:53.00","'Debit'","'Particular'","5052","3978",
"3979","1995-01-22 01:09:06.00","'Debit'","'Particular'","72","3979",
"3985","1996-06-11 07:55:59.00","'Credit'","'Particular'","5774","3985",
"3987","2005-07-25 02:19:21.00","'Credit'","'Business'","571","3987",
"3996","1995-04-07 00:48:25.00","'Credit'","'Particular'","2171","3996",
"4010","1979-01-01 22:01:22.00","'Debit'","'Particular'","63","4010",
"4022","2000-11-18 09:41:23.00","'Credit'","'Particular'","180","4022",
"4023","2001-01-26 21:49:18.00","'Credit'","'Particular'","2727","4023",
"4029","2018-09-07 23:03:42.00","'Debit'","'Particular'","2018","4029",
"4031","2011-08-04 14:00:27.00","'Credit'","'Business'","8345","4031",
"4049","2006-08-29 03:47:02.00","'Credit'","'Business'","514","4049",
"4053","1983-06-27 20:51:58.00","'Debit'","'Business'","2228","4053",
"4061","2005-10-30 11:01:43.00","'Debit'","'Business'","193","4061",
"4065","2021-12-30 07:57:36.00","'Debit'","'Particular'","249","4065",
"4068","1975-11-19 14:24:50.00","'Credit'","'Particular'","2304","4068",
"4070","1988-09-17 03:25:56.00","'Credit'","'Business'","5153","4070",
"4074","2004-08-06 16:31:18.00","'Debit'","'Particular'","1370","4074",
"4085","1992-08-12 09:42:29.00","'Credit'","'Particular'","743","4085",
"4088","2018-08-08 13:37:52.00","'Debit'","'Business'","490","4088",
"4089","2016-07-18 07:25:48.00","'Credit'","'Particular'","3277","4089",
"4090","1983-01-09 21:15:50.00","'Credit'","'Business'","415","4090",
"4092","1972-10-19 05:33:43.00","'Credit'","'Particular'","125","4092",
"4093","2009-12-14 07:05:46.00","'Credit'","'Business'","1034","4093",
