"AmountId","CurrencyId","Amount",
"2256","4","2042",
"2257","1","11554851.92",
"2258","2","572959.36",
"2259","3","75349.04",
"2260","4","0",
"2261","1","0",
"2262","2","0.846",
"2263","3","1.040398",
"2264","4","493314344.65045",
"2265","1","41.9",
"2266","2","3999212.5063954",
"2267","3","419.535",
"2268","4","29661.938",
"2269","1","1.485750283",
"2270","2","1822374.7",
"2271","3","1830031.25032",
"2272","4","435231.8",
"2273","1","126518.0720048",
"2274","2","6.6595",
"2275","3","18.617210381",
"2276","4","438.508926135",
"2277","1","2047.912592148",
"2278","2","0.1607287",
"2279","3","2.648",
"2280","4","17",
"2281","1","146.7679793",
"2282","2","19.8",
"2283","3","2.188278",
"2284","4","0",
"2285","1","94.62",
"2286","2","3.74014",
"2287","3","108565944.17974",
"2288","4","39041155.21163",
"2289","1","225.55759",
"2290","2","27708439.28",
"2291","3","24",
"2292","4","0",
"2293","1","78689764.72124",
"2294","2","70.38",
"2295","3","74822.1260417",
"2296","4","12903.057",
"2297","1","4050969.436738",
"2298","2","67557686",
"2299","3","395097186.24557",
"2300","4","77.985",
"2301","1","525.556123",
"2302","2","0",
"2303","3","215.740440365",
"2304","4","0.3750281",
"2305","1","0",
"2306","2","0",
"2307","3","609073.386",
"2308","4","1.724950306",
"2309","1","27.641084",
"2310","2","31.335801527",
"2311","3","175030",
"2312","4","63.689",
"2313","1","1.149737",
"2314","2","4837.652555",
"2315","3","1.181157",
"2316","4","0",
"2317","1","657",
"2318","2","20150249.542",
"2319","3","8700601.49006",
"2320","4","9.29",
"2321","1","17074.2888",
"2322","2","1.35",
"2323","3","132.04",
"2324","4","5387.3397",
"2325","1","471757.72496164",
"2326","2","3",
"2327","3","42827.71",
"2328","4","47422.518",
"2329","1","126.9784238",
"2330","2","710917864.61968",
"2331","3","0",
"2332","4","2947.887",
"2333","1","26813.477",
"2334","2","0",
"2335","3","8590506.8829799",
"2336","4","627749.52",
"2337","1","1.08",
"2338","2","3804135.8642",
"2339","3","10",
"2340","4","0.958856",
"2341","1","1053740.6385896",
"2342","2","186.5201441",
"2343","3","13675.308523369",
"2344","4","6.848",
"2345","1","138",
"2346","2","28.921236",
"2347","3","82.1",
"2348","4","5671364.8744333",
"2349","1","164922.05267781",
"2350","2","94.098837753",
"2351","3","4383598.07315",
"2352","4","3729.143",
"2353","1","207250040.42969",
"2354","2","29676.2",
"2355","3","32290.92851183",
"2356","4","12336220.413534",
"2357","1","4595.320863",
"2358","2","0",
"2359","3","63143176.9",
"2360","4","853",
"2361","1","262881710.543",
"2362","2","10.7400955",
"2363","3","20879145.235484",
"2364","4","20746141",
"2365","1","365.3818293",
"2366","2","0",
"2367","3","50792443.573167",
"2368","4","166422256.073",
"2369","1","2.7926",
"2370","2","42",
"2371","3","0",
"2372","4","0.3",
"2373","1","641.55",
"2374","2","63258960.3",
"2375","3","0.71",
"2376","4","383.51",
"2377","1","13008062.9",
"2378","2","447318304",
"2379","3","25526.8765882",
"2380","4","2569264.4644",
"2381","1","1.225372",
"2382","2","0",
"2383","3","199280.4",
"2384","4","1076.60171",
"2385","1","3.185664",
"2386","2","6.37771",
"2387","3","451336214.4",
"2388","4","165913",
"2389","1","0.2981089",
"2390","2","46343.56497",
"2391","3","1807.9284191",
"2392","4","0",
"2393","1","357727.71362963",
"2394","2","0",
"2395","3","8068.30083",
"2396","4","34.97",
"2397","1","0",
"2398","2","1.40882773",
"2399","3","8.65702",
"2400","4","2325",
"2401","1","31699.7733",
"2402","2","0",
"2403","3","0",
"2404","4","3237.68",
"2405","1","331718.144535",
"2406","2","11361898.18",
"2407","3","4084.1",
"2408","4","70099.4631596",
"2409","1","0",
"2410","2","149899.8276592",
"2411","3","2469545.3677",
"2412","4","0",
"2413","1","7.1",
"2414","2","14.414267327",
"2415","3","64636.22148099",
"2416","4","9308128.7485137",
"2417","1","266.3439014",
"2418","2","15643378.1",
"2419","3","2823065.901",
"2420","4","1810.06164628",
"2421","1","37.896752796",
"2422","2","45.861991",
"2423","3","43.2320657",
"2424","4","1073893.1237991",
"2425","1","123934.15344771",
"2426","2","50147962.968",
"2427","3","15872.1417184",
"2428","4","5.5",
"2429","1","36050.41558",
"2430","2","2080.697590069",
"2431","3","0.4220251",
"2432","4","884243543.21",
"2433","1","1132.1869",
"2434","2","187243282.58",
"2435","3","91",
"2436","4","6.5",
"2437","1","14847.2",
"2438","2","761.96",
"2439","3","279181.536",
"2440","4","446.59",
"2441","1","6.54",
"2442","2","0",
"2443","3","1060833.9246202",
"2444","4","3",
"2445","1","2009.015972231",
"2446","2","0",
"2447","3","130465.93832",
"2448","4","53026068.4",
"2449","1","42.253",
"2450","2","301.6632",
"2451","3","456.6",
"2452","4","49921.8844",
"2453","1","47222382.575",
"2454","2","20.43653",
"2455","3","495",
"2456","4","13919580.849",
"2457","1","0",
"2458","2","0",
"2459","3","401099.7440602",
"2460","4","0",
"2461","1","43.182",
"2462","2","12702.415",
"2463","3","112504.9037",
"2464","4","1440654.281383",
"2465","1","0.2",
"2466","2","433259124.87912",
"2467","3","0.46761971",
"2468","4","309510.55471119",
"2469","1","0",
"2470","2","2355298.4666",
"2471","3","24.9813275",
"2472","4","0.41",
"2473","1","18411.1",
"2474","2","119.15810138",
"2475","3","519034.0709015",
"2476","4","3627165.128599",
"2477","1","4004527.430916",
"2478","2","295727626",
"2479","3","76590464.5",
"2480","4","2.4610925",
"2481","1","0.5",
"2482","2","61.6",
"2483","3","341577.10466",
"2484","4","2687495",
"2485","1","7146916.29",
"2486","2","552.0770536",
"2487","3","301609637.3",
"2488","4","69481.3659",
"2489","1","4889.548252617",
"2490","2","18565434",
"2491","3","2481145.5485886",
"2492","4","0",
"2493","1","2.034795",
"2494","2","4.85568",
"2495","3","764.47606",
"2496","4","346",
"2497","1","2449483.6446",
"2498","2","4.09",
"2499","3","96.2",
"2500","4","6.7912",
"2501","1","13.362389",
"2502","2","15519.00388",
"2503","3","62929230",
"2504","4","49931",
"2505","1","24611.492715063",
"2506","2","2.11727466",
"2507","3","0.5028",
"2508","4","211360.78774438",
"2509","1","56214242.85049",
"2510","2","403586445",
"2511","3","0",
"2512","4","163082642.3",
"2513","1","106.004007",
"2514","2","18054.2594",
"2515","3","929735.82941",
"2516","4","0",
"2517","1","5887.9678346",
"2518","2","6",
"2519","3","514722247.85949",
"2520","4","89.5",
"2521","1","26135.521381851",
"2522","2","712.382338852",
"2523","3","22238.589194245",
"2524","4","446520.7",
"2525","1","23",
"2526","2","0",
"2527","3","18667654.608715",
"2528","4","25926.59",
"2529","1","35056.577355659",
"2530","2","0",
"2531","3","3.5825",
"2532","4","15.099",
"2533","1","2973.8130736",
"2534","2","10637.350043",
"2535","3","0",
"2536","4","685020.54016697",
"2537","1","0",
"2538","2","344466.16709271",
"2539","3","20.35771",
"2540","4","588687.996",
"2541","1","0",
"2542","2","0",
"2543","3","1553.735",
"2544","4","590.96014868",
"2545","1","2.082452598",
"2546","2","7884.00680206",
"2547","3","50434611.717623",
"2548","4","28960.44164048",
"2549","1","36652238.10753",
"2550","2","0",
"2551","3","4.6392015",
"2552","4","0",
"2553","1","4742874.14",
"2554","2","0",
"2555","3","302.47917",
"2556","4","5680405",
"2557","1","15027116.72",
"2558","2","425603.581",
"2559","3","20.3",
"2560","4","20649.9497028",
"2561","1","25443556.879521",
"2562","2","37447356.9",
"2563","3","6.547",
"2564","4","653321006",
"2565","1","17.449",
"2566","2","0",
"2567","3","0",
"2568","4","153.5834",
"2569","1","186583.7754",
"2570","2","73905.0992438",
"2571","3","0",
"2572","4","1864.8",
"2573","1","4.5446133",
"2574","2","156.191981",
"2575","3","452319683.4",
"2576","4","175624.90211",
"2577","1","5.24",
"2578","2","6917.816158262",
"2579","3","72815645.8342",
"2580","4","9685422.73146",
"2581","1","664310875.8",
"2582","2","0",
"2583","3","29577614.74",
"2584","4","23265",
"2585","1","11.43",
"2586","2","762773.01",
"2587","3","131362",
"2588","4","5934.07",
"2589","1","11597.392",
"2590","2","0",
"2591","3","4036185.759532",
"2592","4","186.31007141",
"2593","1","2077.106878",
"2594","2","5481831.3472805",
"2595","3","8740736.53792",
"2596","4","0.68",
"2597","1","10",
"2598","2","0",
"2599","3","340803363.23401",
"2600","4","0",
"2601","1","1.166",
"2602","2","1.16505",
"2603","3","385322",
"2604","4","12618102.890329",
"2605","1","10997172.9035",
"2606","2","452372025.6",
"2607","3","33347611.1",
"2608","4","21758.24827758",
"2609","1","350978.66121372",
"2610","2","0.574039",
"2611","3","4165.9",
"2612","4","679995",
"2613","1","57180.69465556",
"2614","2","416358730.41",
"2615","3","303558.302",
"2616","4","1451.8959548",
"2617","1","0",
"2618","2","0",
"2619","3","11356.536182111",
"2620","4","5006011.9852",
"2621","1","67958595.1",
"2622","2","81002.7383",
"2623","3","2111382.5541627",
"2624","4","0",
"2625","1","816868031.3803",
"2626","2","675.2",
"2627","3","47844345.273072",
"2628","4","9397.4376",
"2629","1","3077.4952539",
"2630","2","2728881.7038474",
"2631","3","16.7911",
"2632","4","285113.6",
"2633","1","0",
"2634","2","289164966.70223",
"2635","3","0",
"2636","4","30",
"2637","1","101384.77409682",
"2638","2","43283733.12",
"2639","3","704398.529",
"2640","4","774101.66119811",
"2641","1","8.3742",
"2642","2","0",
"2643","3","0",
"2644","4","187964.988",
"2645","1","395080622.146",
"2646","2","2783.6",
"2647","3","1737453.37",
"2648","4","66.36032296",
"2649","1","302",
"2650","2","1.189521",
"2651","3","2320.999588279",
"2652","4","7560",
"2653","1","1075691.223119",
"2654","2","24.4672338",
"2655","3","31741577.895312",
"2656","4","1.2602168",
"2657","1","73199.75871",
"2658","2","350444902.88102",
"2659","3","3.2150811",
"2660","4","41756916.7",
"2661","1","6743614",
"2662","2","10",
"2663","3","35.821914",
"2664","4","500762765.01278",
"2665","1","96936.59",
"2666","2","891.4805443",
"2667","3","0",
"2668","4","50454.18889",
"2669","1","0",
"2670","2","952009.3",
"2671","3","7004.5",
"2672","4","0",
"2673","1","0",
"2674","2","26896.139053023",
"2675","3","2.249979496",
"2676","4","148957395.64577",
"2677","1","186361.5223094",
"2678","2","0",
"2679","3","973.483312844",
"2680","4","5",
"2681","1","33940692.715",
"2682","2","0",
"2683","3","0.569309771",
"2684","4","9100463.22",
"2685","1","0",
"2686","2","46882",
"2687","3","43453779.53541",
"2688","4","4988.242759493",
"2689","1","114020058.50893",
"2690","2","0",
"2691","3","22763.42337774",
"2692","4","918.91307",
"2693","1","559142.5",
"2694","2","6639.4552",
"2695","3","4328.83519918",
"2696","4","64.2701",
"2697","1","922.76",
"2698","2","8120.9691",
"2699","3","8.94997",
"2700","4","10.590329941",
"2701","1","406.2146547",
"2702","2","4322.15",
"2703","3","0",
"2704","4","31083.1002",
"2705","1","6799532.3793932",
"2706","2","2881607.37",
"2707","3","2695.89607",
"2708","4","111122.5831",
"2709","1","7535871.269556",
"2710","2","153260.1055",
"2711","3","0",
"2712","4","35668.68",
"2713","1","332964869.15884",
"2714","2","33851.4",
"2715","3","432313226.2",
"2716","4","0",
"2717","1","11478456.944418",
"2718","2","3.139441",
"2719","3","5789384.6826",
"2720","4","4578342.8331555",
"2721","1","4527722.2",
"2722","2","3795386.268548",
"2723","3","0",
"2724","4","20790.4997",
"2725","1","0",
"2726","2","0",
"2727","3","0",
"2728","4","26.81",
"2729","1","1692.62165237",
"2730","2","0",
"2731","3","0",
"2732","4","36973701.04186",
"2733","1","360039.414",
"2734","2","328691.67484",
"2735","3","520207",
"2736","4","6832040.932",
"2737","1","1949.66580249",
"2738","2","176.184",
"2739","3","669210.364334",
"2740","4","86708640.5953",
"2741","1","0",
"2742","2","0",
"2743","3","55711252.989696",
"2744","4","108477.1255205",
"2745","1","47548.84672",
"2746","2","4623.498521",
"2747","3","38751269.1",
"2748","4","1.7932479",
"2749","1","20.08757175",
"2750","2","19.73523819",
"2751","3","0",
"2752","4","575.48650392",
"2753","1","30.1011516",
"2754","2","230882587.97642",
"2755","3","0",
"2756","4","200.1040963",
"2757","1","5240.50107582",
"2758","2","13659.91454367",
"2759","3","32243.11421",
"2760","4","5.444774565",
"2761","1","58047.2428",
"2762","2","0.865805",
"2763","3","248486.95641",
"2764","4","0.856290479",
"2765","1","421134677.63",
"2766","2","0",
"2767","3","233.09436",
"2768","4","228.345817",
"2769","1","349663",
"2770","2","0.8218154",
"2771","3","0",
"2772","4","2.455015",
"2773","1","4.0287",
"2774","2","36710528.198225",
"2775","3","2532.798577214",
"2776","4","110392.27476",
"2777","1","5915584",
"2778","2","0",
"2779","3","2331.0775",
"2780","4","69103193.742",
"2781","1","937769.38116",
"2782","2","112248",
"2783","3","47433600",
"2784","4","245044010.53777",
"2785","1","26264.161",
"2786","2","56.442071",
"2787","3","32.027497705",
"2788","4","0",
"2789","1","21021897.847873",
"2790","2","849.041741051",
"2791","3","4156.0772",
"2792","4","18421.52644",
"2793","1","0",
"2794","2","20034873.047103",
"2795","3","37.590748",
"2796","4","14874.4277",
"2797","1","3.4939",
"2798","2","157455.09133854",
"2799","3","673402.36",
"2800","4","0",
"2801","1","0",
"2802","2","51566840.51",
"2803","3","1.44",
"2804","4","12440249.363",
"2805","1","2.556",
"2806","2","4.4",
"2807","3","6922662.7",
"2808","4","4.539",
"2809","1","0.52656",
"2810","2","591623.4082",
"2811","3","294943685.62",
"2812","4","0",
"2813","1","14394.030620469",
"2814","2","1.869821",
"2815","3","50708.561291049",
"2816","4","4",
"2817","1","410.3",
"2818","2","4175903.1",
"2819","3","14.08507969",
"2820","4","6491.252451",
"2821","1","631.861",
"2822","2","0.46442358",
"2823","3","2.49",
"2824","4","346596.77",
"2825","1","507683.2201",
"2826","2","3812134.9349496",
"2827","3","0",
"2828","4","15.0636799",
"2829","1","35513617",
"2830","2","3",
"2831","3","1076.82",
"2832","4","22",
"2833","1","1558.855",
"2834","2","4245310.3193",
"2835","3","0",
"2836","4","333612.53074483",
"2837","1","748705804",
"2838","2","68817",
"2839","3","10.916",
"2840","4","478519822.57157",
"2841","1","1634268.4489593",
"2842","2","409.957",
"2843","3","102902.753525",
"2844","4","777170571.0078",
"2845","1","5549.430409",
"2846","2","3.657554056",
"2847","3","174.93",
"2848","4","66607085.565783",
"2849","1","117451.8",
"2850","2","50628649.99679",
"2851","3","2839771.7",
"2852","4","737713.7502614",
"2853","1","4289722.7498242",
"2854","2","341.64624571",
"2855","3","34461957.692212",
"2856","4","61681.91960816",
"2857","1","5923.746021",
"2858","2","4827.3959944",
"2859","3","0",
"2860","4","4795.703",
"2861","1","41683498.7",
"2862","2","343669.58304243",
"2863","3","618650242.826",
"2864","4","0",
"2865","1","3094",
"2866","2","2060.733912",
"2867","3","238.4",
"2868","4","164052.7",
"2869","1","11939.0784928",
"2870","2","8556546.489",
"2871","3","24.655064",
"2872","4","304.162287",
"2873","1","1370.684",
"2874","2","32875.94",
"2875","3","255849274.3918",
"2876","4","8505527.3706756",
"2877","1","3",
"2878","2","457.667",
"2879","3","16673.07694",
"2880","4","4372",
"2881","1","488568.99",
"2882","2","340.0570922",
"2883","3","4982991.0937077",
"2884","4","12089801.6",
"2885","1","44.158",
"2886","2","412717588",
"2887","3","788422.63094838",
"2888","4","186958.026",
"2889","1","53.04883681",
"2890","2","2861884.742",
"2891","3","29608129.619119",
"2892","4","0",
"2893","1","363.2509278",
"2894","2","0",
"2895","3","475383098.5695",
"2896","4","36.1049",
"2897","1","11635.425109",
"2898","2","0",
"2899","3","29699.2384",
"2900","4","114332.7",
"2901","1","792626759",
"2902","2","30406.56844",
"2903","3","9605.29",
"2904","4","1962195.1",
"2905","1","1991743.1250196",
"2906","2","10927287.61",
"2907","3","203266.59397752",
"2908","4","420.8391",
"2909","1","1069.272",
"2910","2","1045.4",
"2911","3","0",
"2912","4","12286.601648",
"2913","1","39448",
"2914","2","103.7282193",
"2915","3","4.44561",
"2916","4","52950",
"2917","1","676686.0939145",
"2918","2","0",
"2919","3","3.742147733",
"2920","4","630340.82807417",
"2921","1","6.053",
"2922","2","0",
"2923","3","620032.04",
"2924","4","7.6298947",
"2925","1","419",
"2926","2","30",
"2927","3","65169.8",
"2928","4","304897.5",
"2929","1","27.8",
"2930","2","186.353622851",
"2931","3","81306",
"2932","4","4160272.138651",
"2933","1","3.9844",
"2934","2","12.44",
"2935","3","99264393.062909",
"2936","4","316.57",
"2937","1","10678485.001617",
"2938","2","808519526.599",
"2939","3","9.4866",
"2940","4","431944064.5",
"2941","1","35135.094",
"2942","2","228224304.6",
"2943","3","1735.50401518",
"2944","4","3997.7714",
"2945","1","168.77035401",
"2946","2","330.29",
"2947","3","349672.9",
"2948","4","1.822",
"2949","1","543.273044508",
"2950","2","12140.62",
"2951","3","27596908.607796",
"2952","4","780937",
"2953","1","6.15954",
"2954","2","297.7511",
"2955","3","20952547.4",
"2956","4","28463.178576",
"2957","1","5.36",
"2958","2","0.5250256",
"2959","3","15335.704",
"2960","4","208.968033",
"2961","1","0",
"2962","2","9086912.02",
"2963","3","512.466288",
"2964","4","5084257.3471531",
"2965","1","611375",
"2966","2","363079.0022034",
"2967","3","5367282.4047065",
"2968","4","423056.13",
"2969","1","5363936.4521392",
"2970","2","0",
"2971","3","0.26934829",
"2972","4","223.439948448",
"2973","1","34.8222",
"2974","2","5830.625",
"2975","3","1085.19026418",
"2976","4","352.4380288",
"2977","1","2428.517",
"2978","2","103925.589",
"2979","3","530",
"2980","4","223418.81295244",
"2981","1","2799348.416394",
"2982","2","0",
"2983","3","5367745.031",
"2984","4","827094.62442",
"2985","1","0",
"2986","2","6970.983",
"2987","3","66.157348662",
"2988","4","40584.055675",
"2989","1","992.23396",
"2990","2","1186774.7217279",
"2991","3","5",
"2992","4","215458294.607",
"2993","1","421.6",
"2994","2","0.475",
"2995","3","5114.3727",
"2996","4","2142.521450785",
"2997","1","123408.28219819",
"2998","2","0",
"2999","3","6.5",
"3000","4","30013090.028",
"3001","1","36195.495625",
"3002","2","11799.4786988",
"3003","3","280.3936",
"3004","4","84460.42905",
"3005","1","308.357302",
"3006","2","125.0733403",
"3007","3","22.689",
"3008","4","0.7888859",
"3009","1","478974.90029",
"3010","2","41391.6297",
"3011","3","390.2766",
"3012","4","100557.35542",
"3013","1","21750332.131",
"3014","2","0",
"3015","3","7.35513",
"3016","4","6.4820299",
"3017","1","383.555",
"3018","2","6006.17",
"3019","3","4.37768",
"3020","4","266897019.21914",
"3021","1","13.8603",
"3022","2","2238283",
"3023","3","11390950.82",
"3024","4","7159433.4890689",
"3025","1","323.0337473",
"3026","2","540.4",
"3027","3","0.636889309",
"3028","4","636834.8",
"3029","1","15832.884723",
"3030","2","0",
"3031","3","0",
"3032","4","6752046.9804",
"3033","1","1.362834634",
"3034","2","8518719.911",
"3035","3","10541264",
"3036","4","7826628.71",
"3037","1","439467.4",
"3038","2","5.44",
"3039","3","2690892",
"3040","4","387069.809824",
"3041","1","653375705.71",
"3042","2","0",
"3043","3","150534.88",
"3044","4","339632.8",
"3045","1","7455.4515",
"3046","2","14.9208",
"3047","3","31460.55900911",
"3048","4","3947684.1385",
"3049","1","98208649.9",
"3050","2","5467.535",
"3051","3","0",
"3052","4","25844.049069251",
"3053","1","72.2",
"3054","2","1832589.0626322",
"3055","3","177962653.61",
"3056","4","99964.62546",
"3057","1","0",
"3058","2","838.5402755",
"3059","3","3909933.44",
"3060","4","140.5423",
"3061","1","1827136.95",
"3062","2","37.5196",
"3063","3","516.22",
"3064","4","729642.5550734",
"3065","1","316009324.92105",
"3066","2","3790095.945",
"3067","3","3.5",
"3068","4","22008.45756644",
"3069","1","362.7",
"3070","2","220243",
"3071","3","8982.911",
"3072","4","279479.1103505",
"3073","1","152696321.1239",
"3074","2","25017.2640431",
"3075","3","7328362.645",
"3076","4","202.7248785",
"3077","1","1342807.16",
"3078","2","121.297",
"3079","3","665692",
"3080","4","124.62",
"3081","1","215858.1284998",
"3082","2","61.20394",
"3083","3","83.8372",
"3084","4","192871.42252876",
"3085","1","5141853.03088",
"3086","2","295.50738",
"3087","3","0",
"3088","4","5532.2",
"3089","1","0",
"3090","2","35",
"3091","3","12831955.692378",
"3092","4","729.0206",
"3093","1","806191.47863536",
"3094","2","83.27966",
"3095","3","2.477844",
"3096","4","0",
"3097","1","6195",
"3098","2","109633.9",
"3099","3","14191792.959842",
"3100","4","31115",
"3101","1","132276.0937025",
"3102","2","2308293.2706357",
"3103","3","3.76007",
"3104","4","376.56407",
"3105","1","38629.9445",
"3106","2","26314873.065149",
"3107","3","3721253.51625",
"3108","4","1160",
"3109","1","390642.38449",
"3110","2","72139206.685857",
"3111","3","66955",
"3112","4","518776574.188",
"3113","1","9310305.6210518",
"3114","2","42150.00055",
"3115","3","525830957.26152",
"3116","4","44889.7629243",
"3117","1","5899.196518",
"3118","2","389597.103021",
"3119","3","4202779.888",
"3120","4","39136563.11131",
"3121","1","0",
"3122","2","3859.9194",
"3123","3","3178",
"3124","4","7.5060486",
"3125","1","561006.76333",
"3126","2","1270.8492",
"3127","3","458770.324",
"3128","4","6418451.441",
"3129","1","7669570",
"3130","2","17873",
"3131","3","426293.7553",
"3132","4","15906740.205271",
"3133","1","841385.938181",
"3134","2","9716.98198541",
"3135","3","517.317",
"3136","4","0",
"3137","1","14.38360712",
"3138","2","55.143652",
"3139","3","209168268.539",
"3140","4","61636.9406627",
"3141","1","204383.0131",
"3142","2","32692.19191",
"3143","3","388.84233",
"3144","4","2991939.4563926",
"3145","1","0",
"3146","2","2.327",
"3147","3","916805.07",
"3148","4","285313708.64341",
"3149","1","552.396571",
"3150","2","4786.6862051",
"3151","3","384316",
"3152","4","2148.1356",
"3153","1","4687.30281",
"3154","2","390687889.06732",
"3155","3","0.68303153",
"3156","4","110844.4",
"3157","1","55993.49",
"3158","2","308369.945",
"3159","3","181785.0883",
"3160","4","2605.735331",
"3161","1","11869.2",
"3162","2","125632170",
"3163","3","767928.43994113",
"3164","4","0",
"3165","1","70153060.81768",
"3166","2","2012.363",
"3167","3","0",
"3168","4","24521365.7753",
"3169","1","6.9747338",
"3170","2","1.577303",
"3171","3","3055585.53",
"3172","4","3403270.04",
"3173","1","72.534996",
"3174","2","142715193.42572",
"3175","3","44304430.9",
"3176","4","3527.91",
"3177","1","8226.3",
"3178","2","5177.92686381",
"3179","3","70086.51611755",
"3180","4","0",
"3181","1","48851",
"3182","2","17745106.910584",
"3183","3","5682096.038803",
"3184","4","355805.91484096",
"3185","1","46872224.84",
"3186","2","60299.866",
"3187","3","25118465",
"3188","4","0",
"3189","1","0.181179",
"3190","2","35145.13",
"3191","3","3896753.5106601",
"3192","4","4165.051",
"3193","1","2.51",
"3194","2","4818.258",
"3195","3","3",
"3196","4","17830.533457413",
"3197","1","112",
"3198","2","1445",
"3199","3","13.67972931",
"3200","4","12234.3",
"3201","1","674478.291",
"3202","2","14057.7",
"3203","3","0",
"3204","4","55.9390762",
"3205","1","0",
"3206","2","216486.81",
"3207","3","32424284",
"3208","4","421862.075",
"3209","1","24.235",
"3210","2","0.27189324",
"3211","3","47.75822",
"3212","4","15",
"3213","1","571878593",
"3214","2","135.57561994",
"3215","3","35615.146183474",
"3216","4","25107675.08752",
"3217","1","1405946.5681038",
"3218","2","23774.95985347",
"3219","3","0",
"3220","4","0",
"3221","1","888395.8",
"3222","2","0",
"3223","3","0",
"3224","4","3084323.555",
"3225","1","1.91",
"3226","2","49778.28779359",
"3227","3","0",
"3228","4","24035777.131938",
"3229","1","2.677473",
"3230","2","257.901",
"3231","3","239.37",
"3232","4","384399.527",
"3233","1","109860.47",
"3234","2","11.1509",
"3235","3","507.55",
"3236","4","3.6",
"3237","1","10.23",
"3238","2","17.2163",
"3239","3","157.389799",
"3240","4","723.7",
"3241","1","232.2013",
"3242","2","80081.57",
"3243","3","1066131.1642",
"3244","4","3.9637522",
"3245","1","956.2616715",
"3246","2","0",
"3247","3","259440.84448372",
"3248","4","3205999.69",
"3249","1","0",
"3250","2","543.073",
"3251","3","29255.9028251",
"3252","4","4012.30622",
"3253","1","9726830.965164",
"3254","2","229777.3023",
"3255","3","19476",
"3256","4","2088.41",
"3257","1","260434656.32",
"3258","2","43566.5",
"3259","3","25.53",
"3260","4","36",
"3261","1","321764606.9",
"3262","2","47710647.538039",
"3263","3","1.9400444",
"3264","4","0.89733767",
"3265","1","87213238.009057",
"3266","2","2.356394349",
"3267","3","179960968.8",
"3268","4","2.7843847",
"3269","1","1278277",
"3270","2","1",
"3271","3","2127.589",
"3272","4","0",
"3273","1","5.6418",
"3274","2","16097515.57",
"3275","3","0",
"3276","4","3506601.4366",
"3277","1","0",
"3278","2","83500942.1659",
"3279","3","2384765.8854",
"3280","4","50.4",
"3281","1","32200.45690211",
"3282","2","0",
"3283","3","187.83864",
"3284","4","268.277534",
"3285","1","66293.94497",
"3286","2","44338.656964",
"3287","3","36791.5498175",
"3288","4","42070200.7",
"3289","1","6473874.6328036",
"3290","2","2492",
"3291","3","2009.9435",
"3292","4","0",
"3293","1","4968104.6394581",
"3294","2","51.03",
"3295","3","0",
"3296","4","0",
"3297","1","1",
"3298","2","125",
"3299","3","67511960.22",
"3300","4","879",
"3301","1","5807294.5",
"3302","2","4.602484195",
"3303","3","224.3",
"3304","4","3189729",
"3305","1","16067.6",
"3306","2","81912.033190657",
"3307","3","50.06620793",
"3308","4","54.18922869",
"3309","1","9542535.09",
"3310","2","971.177411",
"3311","3","21548.209205",
"3312","4","76.111",
"3313","1","649949493.89435",
"3314","2","198606.40213995",
"3315","3","0",
"3316","4","345814.609",
"3317","1","6165",
"3318","2","583464.7521478",
"3319","3","66363537.284",
"3320","4","3.049",
"3321","1","5607521.4",
"3322","2","411567091.912",
"3323","3","4170456.0484404",
"3324","4","5.31",
"3325","1","87.906155",
"3326","2","1212064.26",
"3327","3","0",
"3328","4","11643326.1",
"3329","1","225.21923931",
"3330","2","99312489.46",
"3331","3","886.34439",
"3332","4","0",
"3333","1","14.879842",
"3334","2","21482774",
"3335","3","335179348.76",
"3336","4","666229.2",
"3337","1","155532190.54581",
"3338","2","2491799.2482",
"3339","3","0",
"3340","4","7067008.190206",
"3341","1","157.608473",
"3342","2","205329",
"3343","3","1062.52172534",
"3344","4","0",
"3345","1","38761204.897",
"3346","2","418806.3",
"3347","3","2832884.1",
"3348","4","56100306.8136",
"3349","1","6",
"3350","2","692071644.0576",
"3351","3","1475413.7692",
"3352","4","2783073.7695378",
"3353","1","86917539.492",
"3354","2","172.045",
"3355","3","0",
"3356","4","6936.625215865",
"3357","1","24590.631807",
"3358","2","247658.739369",
"3359","3","13545.7108",
"3360","4","0",
"3361","1","46844.95976",
"3362","2","144109.9142",
"3363","3","10",
"3364","4","26",
"3365","1","33.396",
"3366","2","116.14266774",
"3367","3","5.1477732",
"3368","4","0",
"3369","1","25913826.5",
"3370","2","0",
"3371","3","10.126817",
"3372","4","4.0560745",
"3373","1","2675842.033067",
"3374","2","2",
"3375","3","72.688596",
"3376","4","939.274",
"3377","1","12423.70894188",
"3378","2","7987.5707095",
"3379","3","307369887",
"3380","4","75",
"3381","1","4139158.688007",
"3382","2","11273.78",
"3383","3","26044.920874",
"3384","4","879.833434",
"3385","1","3593.16",
"3386","2","13968920.653559",
"3387","3","4.8409242",
"3388","4","800481727.22017",
"3389","1","35.293531881",
"3390","2","594519.985",
"3391","3","1561",
"3392","4","57608996.325",
"3393","1","8.433813",
"3394","2","3.67445623",
"3395","3","6.02764076",
"3396","4","0.3",
"3397","1","298129621.9",
"3398","2","12309577.968131",
"3399","3","22475968",
"3400","4","69402632.5",
"3401","1","18480735.871",
"3402","2","141.74250381",
"3403","3","695504.934722",
"3404","4","93.398",
"3405","1","3223350.29",
"3406","2","12011.328",
"3407","3","181861",
"3408","4","31.3",
"3409","1","644553982.0335",
